currency,year,exchange_rate_to_one_sgd
SHP,2017,1.2916708995129966
ANG,2017,1.2795891065602494
JPY,2018,81.8693200730038
CNY,2018,4.895285545651775
HKD,2018,5.81127778473407
ILS,2018,2.661027398493995
ALL,2018,78.54932136276837
BBD,2018,1.4530760444444382
BDT,2018,61.124511397533496
BIF,2018,1293.521435088908
COP,2018,2159.723064804915
NAD,2018,9.661783221826584
PKR,2018,89.66712600047481
SVC,2018,6.33954082532762
SYP,2018,382.8828907621671
USD,2019,0.7332775560906322
CHF,2019,0.7285810783412469
BIF,2019,1327.772521309427
BMD,2019,0.7319749746466265
CUP,2019,0.7142151534733324
GNF,2019,6697.113901553945
HNL,2019,17.64790817117975
LBP,2019,1100.7278125706773
LSL,2019,10.418999563011889
TRY,2020,5.094576962359769
EUR,2020,0.6358232225124375
AED,2020,2.663272959563633
COP,2020,2663.2622088621283
KES,2020,76.8155686866102
NGN,2020,275.2491462766392
NIO,2020,24.786706426171385
VND,2020,16760.589183907072
BTN,2020,54.28074642758019
GMD,2020,37.69722565366501
BYN,2020,1.8304634528350556
IRR,2020,30779.435135922704
WST,2020,1.9257442522255321
ANG,2021,1.3368539797967152
AUD,2021,0.9913300490473931
GMD,2021,38.33242057123753
LRD,2021,123.75217130876355
MMK,2021,1199.2567864465361
MUR,2021,30.946990131081705
QAR,2021,2.7117968528464895
RSD,2021,73.98811024604109
THB,2021,23.796973662748876
UZS,2021,7895.01861909707
BBD,2022,1.4509451839175334
BMD,2022,0.7256798660560255
BTC,2022,2.906010181578476e-05
CRC,2022,467.90637160143433
ILS,2022,2.4352744951882297
KRW,2022,936.025832508619
PKR,2022,148.25937856419648
RON,2022,3.3987047749207924
RUB,2022,50.7659387505044
TMT,2022,2.5427040977866957
TND,2022,2.2347292963952166
TZS,2022,1687.071290137506
XAG,2022,0.03394562134377862
ISK,2023,102.477614695162
KWD,2023,0.2288485146966047
HRK,2023,5.189425001328553
XAU,2023,0.0009677203677804192
BYN,2023,1.940802732002897
GGP,2023,0.5998879706239821
WST,2023,2.024088636009956
MYR,2023,3.3783286709495752
TTD,2023,5.047989315481761
LVL,2010,0.3917309380782159
MVR,2010,9.23807610801112
BWP,2010,4.901715627637824
EGP,2010,4.110660911258953
NIO,2010,15.421584896694622
PAB,2010,0.7208647524668913
QAR,2010,2.664714903847549
UZS,2010,1147.28523265795
KYD,2010,0.5958112728192498
USD,2011,0.7961326241419977
BWP,2011,5.350317358291864
HNL,2011,14.755296001138285
LYD,2011,0.9559326433552197
MOP,2011,6.268929979455009
VEF,2011,3.41717029590408
XPF,2011,66.85758940070994
INR,2012,42.7178835725585
SDG,2012,2.810554929988245
DKK,2013,4.491854116711675
LVL,2013,0.41862515516062176
EUR,2013,0.60234224341013
BOB,2013,5.44048175133635
GNF,2013,5576.961108694728
IRR,2013,13779.707159365387
KES,2013,67.6856239689645
MDL,2013,9.846205419599762
NGN,2013,125.5034780113355
NPR,2013,73.80385517130556
STD,2013,14521.80910406114
SZL,2013,7.585476849345775
UGX,2013,2041.0869834207926
BZD,2014,1.5460143848363026
LKR,2014,102.89368108897578
MVR,2014,15.459490090788838
MWK,2014,327.57541402301473
PKR,2014,79.19726873041448
SCR,2014,9.49892404399973
TWD,2014,23.339432385679622
XAF,2014,390.1539768179345
JPY,2015,88.14338683655822
TRY,2015,1.9792662840655741
BOB,2015,4.900478949822277
COP,2015,1960.4796646167035
KZT,2015,159.40920808673425
STD,2015,16073.916939662553
VEF,2015,4.591395477744043
ZMW,2015,6.224452700835889
TRY,2016,2.187678703391982
AFN,2016,48.51149654608351
BIF,2016,1157.7175250070545
BZD,2016,1.420567743973373
CRC,2016,385.0922613410166
UAH,2016,18.310243178193716
FJD,2017,1.4846278533578878
MWK,2017,522.850862027539
SCR,2017,9.193064508875873
SZL,2017,9.513563835396221
TTD,2017,4.781574781328728
UGX,2017,2586.154354963415
MXN,2018,14.255865572207092
DZD,2018,86.11001216629582
HTG,2018,49.46515100718564
STD,2018,14909.056547545064
XAF,2018,412.0035148043498
XCD,2018,2.0024384161425606
BRL,2019,2.889108108868473
EUR,2019,0.6549554267774906
AED,2019,2.691918758313004
BDT,2019,60.76862670505323
MVR,2019,11.136159159999856
XPF,2019,78.03782838020545
MXN,2020,15.553560786134744
PHP,2020,35.94560500689145
LBP,2020,1094.5145959516974
MKD,2020,39.081645826876844
MVR,2020,11.155947565260506
OMR,2020,0.2789170562991316
RSD,2020,74.74364857627192
SAR,2020,2.7210060318078133
TTD,2020,4.876600955105829
MRO,2020,260.3533854710247
SYP,2020,373.83492951719603
ZWL,2020,234.82854394942254
ARS,2021,70.7139194643689
EUR,2021,0.6293614358148336
GGP,2021,0.5411433322840785
GNF,2021,7323.516201674384
MXN,2021,15.092584779039035
NPR,2021,87.94016532184855
SSP,2021,96.9277071466982
TZS,2021,1722.4747603670723
UYU,2021,32.412506695749435
WST,2021,1.8938865147349218
XPF,2021,75.08572844281477
AMD,2022,316.6776131651698
BGN,2022,1.3486294549151259
ETB,2022,37.6651235653507
HKD,2022,5.679622579153221
IDR,2022,10769.357355591388
KHR,2022,2965.270793037026
MWK,2022,676.2753541500981
SEK,2022,7.333786035019055
SGD,2022,1.0
SRD,2022,17.561262704093462
SYP,2022,1822.2203325609676
TTD,2022,4.924131203598858
TWD,2022,21.586344342993332
ZWL,2022,233.54452631795365
ZWL,2023,239.56007163761595
LKR,2023,244.76459150077656
CAD,2023,1.0043382008724155
CDF,2023,1699.531641478517
PYG,2023,5409.350145100724
SHP,2023,0.5998707021947142
XAG,2023,0.03226912438482241
AZN,2023,1.2651570959395873
BAM,2023,1.3471013517627812
CRC,2023,404.9705527901386
BIF,2023,1855.2819501122972
MUR,2023,33.65912995066111
SOS,2023,423.3100406735998
LBP,2023,9979.37349790706
EEK,2010,8.67722598345047
MYR,2010,2.3606590954470597
DOP,2010,26.485704941441245
HTG,2010,28.659233664316062
SZL,2010,5.265645952928912
HRK,2011,4.244393633899924
MVR,2011,30.97439838505391
LTL,2012,2.1503244864766877
SEK,2012,5.419688142901672
TRY,2012,1.4406680455980754
THB,2012,24.804394367382326
CVE,2012,67.68869287500198
HNL,2012,15.148152449469407
MGA,2012,1729.663728781865
QAR,2012,2.9033642472848786
RSD,2012,70.32285599351853
TWD,2012,23.054013431616298
UZS,2012,1490.4145003749898
XOF,2012,402.56398134763083
PLN,2013,2.524609485593239
RON,2013,2.6530631868024366
DJF,2013,137.0227170673317
ETB,2013,14.803502383099083
LSL,2013,7.566444852322279
MAD,2013,6.5431566958580385
MMK,2013,732.7229158125627
PYG,2013,3369.042186138782
SDG,2013,3.638678936297213
UZS,2013,1647.231182624223
HUF,2014,183.4073170981319
LTL,2014,2.0435370682142926
NOK,2014,4.970870964472049
CAD,2014,0.8715925090970011
BIF,2014,1209.8496292893462
GNF,2014,5493.576818514456
JOD,2014,0.5543736128931209
NIO,2014,20.195472315401567
PAB,2014,0.7749736515871476
ZMW,2014,4.836514309238905
CHF,2015,0.7004738891520407
HKD,2015,5.6456945833964935
AED,2015,2.6732189497879553
EGP,2015,5.595828108467314
KHR,2015,2888.771327048692
KWD,2015,0.21844694427914318
SDG,2015,4.3577178579154765
RON,2016,2.9385336266399604
HRK,2016,4.926627025067158
BRL,2016,2.5248871022347537
ILS,2016,2.7768194139285467
KRW,2016,838.7261887627737
BMD,2016,0.7229475703230617
ETB,2016,15.653795304295642
GTQ,2016,5.381805649155966
KES,2016,72.29116885386884
KHR,2016,2879.477634491284
LAK,2016,5726.904860032296
MMK,2016,881.1023556847199
MWK,2016,513.2915470876604
PEN,2016,2.3941184644973115
TZS,2016,1551.9228533725372
AUD,2017,0.9453231535967638
MAD,2017,6.836045601275701
NPR,2017,74.33854278534199
SAR,2017,2.71234364433662
TZS,2017,1588.3652392954016
YER,2017,180.88715789323382
CDF,2017,1137.6029192958777
GNF,2018,6649.374414952937
NIO,2018,23.165079701128167
XOF,2018,412.0035148043498
YER,2018,186.09849237988774
DKK,2019,4.8896119470109465
HUF,2019,212.85114602811868
TRY,2019,4.1617889273697575
MXN,2019,14.114509791478174
BSD,2019,0.7292717233278146
MKD,2019,39.96272255236876
MUR,2019,25.074217176616756
SOS,2019,398.35974537412204
UAH,2019,18.84993915571756
NOK,2020,6.818468987326861
